orgao_julgador,turma,numero,classe_sigla,classe,relator,tribunal,data_julgamento,data_juntada,id_documento,possui_ementa,ementa,referencia_legislativa,url,classe_curta,area,materias,subtema,subtemas,incidentes,precisa_llm
Primeira Turma,1ª Turma,0001622-87.2025.5.19.0001,RORSum,Recurso Ordinário - Rito Sumaríssimo,JOAO LEITE DE ARRUDA ALENCAR,TRT19,16/06/2026,16/06/2026,9187915,N,"Dispensada a elaboração da ementa, conforme previsto no art. 108, parágrafo único, do RI desta Corte. II. Relatório Relatório dispensado (art. 852-I, CLT). III. Fundamentação 1. JUÍZO DE ADMISSIBILIDADE O recurso é tempestivo, subscrito por advogado habilitado, com preparo dispensado em razão dos benefícios da justiça gratuita deferidos ao recorrente na sentença de origem, e dirigido contra decisão recorrível. Presentes os pressupostos legais de admissibilidade, conheço integralmente do recurso ordinário interposto por J. E. T. C. DOS S. 2. JUÍZO DE MÉRITO 2.1. Das horas extras e reflexos O recorrente busca a reforma da sentença para que lhe sejam deferidas horas extras e reflexos, impugnando os três pilares sobre os quais se assenta a decisão de origem: (a) o alcance da declaração prestada em audiência; (b) a validade do regime de banco de horas previsto em norma coletiva; e (c) a distribuição do ônus da prova. Sustenta que a declaração de que registrava corretamente a jornada não pode ser interpretada de forma isolada e absoluta como confissão que encerraria toda a controvérsia. Argumenta que a validade formal do banco de horas não dispensa a comprovação de sua correta operacionalização, com demonstração da compensação dentro dos limites normativos e da quitação das horas não compensadas. Defende, ainda, a aplicação da teoria da carga dinâmica do ônus da prova, pois a empregadora detém a aptidão técnica para comprovar o adimplemento, sendo insuficiente a mera juntada de cartões de ponto e contracheques desacompanhada de demonstração analítica e individualizada do ciclo de apuração do banco de horas. Alega, por fim, que os próprios espelhos de ponto evidenciam a habitualidade das horas extras, o que, na forma da Súmula 85, V, do TST, descaracterizaria o banco de horas. Pugna pela condenação da reclamada ao pagamento das horas excedentes da 8ª diária e 44ª semanal, acrescidas do adicional e reflexos. A sentença indeferiu o pleito. A juíza de origem assentou que o próprio reclamante confessou, em audiência, a correção dos registros de jornada e que ""eventuais atrasos ou excessos de jornada eram devidamente registrados"" -, afastando a alegação de proibição de registro do labor noturno. Reconheceu a validade do banco de horas instituído por norma coletiva, fundado no art. 59, § 2º, da CLT, e concluiu pela regularidade do regime compensatório demonstrada pelos espelhos de ponto e pelos contracheques, que registram o pagamento da rubrica ""HORAS EXTRAS 100%"" e do correspondente reflexo no repouso semanal remunerado. Consignou, ademais, que ao reclamante incumbia apontar matematicamente diferenças entre as horas registradas, as compensadas no banco e os valores pagos, ônus do qual não se desincumbiu. Julgou improcedente o pedido. Sem razão o recorrente. O cerne da irresignação recursal repousa na tentativa de requalificar a declaração do recorrente como mera afirmação formal destituída de força probatória quanto ao mérito do regime compensatório. O arg",i_art_818_clt|art_927_clt|art_944_ccb|prgf_2_art_59_cf|art_7_clt|prgf_unico_art_108_ri_trt9|b_art_223_clt|prgf_1_art_791_clt|art_483_clt|prgf_2_art_2_cf|i_art_373_ccb|art_2_clt|art_927_ccb|sumula_297_tst|art_769_clt|prgf_2_art_59_clt|art_186_ccb|prgf_4_art_791_clt|art_186_clt|lei_605_49|sumula_146_tst|art_468_clt|caput_art_73_clt|art_944_clt|trt19|i_art_852_clt|caput_art_791_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001622-87.2025.5.19.0001?abaSelecionada=acordaos,RO Sumaríssimo,Vínculo de emprego,Vínculo de emprego|Justa causa / modalidade de rescisão|Adicionais (insalubridade / periculosidade / noturno)|Horas extras / jornada|Salário e diferenças salariais,,Adicionais (insalubridade / periculosidade / noturno)::Adicional noturno|Horas extras / jornada::Banco de horas / compensação,Gratuidade da justiça (pós-reforma)|Cerceamento de defesa / prova,
Primeira Turma,1ª Turma,0001443-47.2025.5.19.0004,ROT,Recurso Ordinário Trabalhista,JOAO LEITE DE ARRUDA ALENCAR,TRT19,16/06/2026,16/06/2026,9001830,N,". Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO DO RECLAMADO. RETALIAÇÃO AO EXERCÍCIO DO DIREITO DE AÇÃO. SUPRESSÃO DE GRATIFICAÇÃO DE FUNÇÃO. DIRIGENTE SINDICAL. CONDUTA ANTISSINDICAL. DANOS MORAIS. MULTA COMINATÓRIA. RECURSO NEGADO PROVIMENTO. I. CASO EM EXAME 1. Recurso ordinário interposto pelo Banco Santander (Brasil) S.A. contra sentença que o condenou a restabelecer a gratificação de função e a jornada de oito horas da reclamante - dirigente sindical -, bem como ao pagamento de indenização por danos morais de R$ 30.000,00 e multa cominatória, em razão de supressão remuneratória vinculada ao ajuizamento de reclamação trabalhista. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (i) a validade da intimação do banco no Mandado de Segurança nº 0001107-55.2025.5.19.0000, cujo acórdão embasou a sentença; (ii) a licitude da supressão da gratificação de função com fulcro na CCT dos Bancários (Cláusula 11, §3º) e no Tema 1046/STF; (iii) a configuração de conduta retaliatória e antissindical; (iv) o valor da indenização por danos morais; (v) o quantum da multa cominatória; (vi) a limitação da condenação aos valores da inicial; e (vii) os honorários advocatícios sucumbenciais. III.",b_art_223_clt|art_7_convencao_98_oit|g_art_223_clt|art_43_ri_trt9|xxxv_art_5_cf|sumula_410_stj|trt19|art_791_clt|art_927_ccb|art_186_convencao_98_oit|art_927_convencao_98_oit|convencao_98_oit|art_186_ccb|prgf_1_art_840_clt|prgf_1_art_537_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001443-47.2025.5.19.0004?abaSelecionada=acordaos,Recurso Ordinário,Estabilidade / garantia de emprego,Estabilidade / garantia de emprego|Dano moral / existencial|Salário e diferenças salariais,Dirigente sindical,Estabilidade / garantia de emprego::Dirigente sindical,Honorários sucumbenciais|Limitação da condenação aos valores da inicial,
Primeira Turma,1ª Turma,0001127-65.2024.5.19.0005,ROT,Recurso Ordinário Trabalhista,JOAO LEITE DE ARRUDA ALENCAR,TRT19,16/06/2026,16/06/2026,9002049,N,". Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO DA RECLAMANTE. EQUIPARAÇÃO SALARIAL. PARADIGMA EM CARGO HIERARQUICAMENTE INFERIOR. IMPOSSIBILIDADE. DISCRIMINAÇÃO DE GÊNERO. AUSÊNCIA DE TRABALHO DE IGUAL VALOR. MAJORAÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. QUANTUM READEQUADO. RECURSO PARCIALMENTE PROVIDO. I. CASO EM EXAME 1. Recurso ordinário interposto pela reclamante contra sentença que julgou parcialmente procedentes os pedidos, pleiteando: (a) reconhecimento de diferença salarial em relação a paradigma que exercia cargo hierarquicamente inferior (Auxiliar Administrativo, R$ 5.850,00), sob argumento de discriminação de gênero; e (b) majoração da indenização por danos morais de R$ 18.000,00 para R$ 60.000,00. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (i) se é possível equiparação salarial quando o paradigma ocupa cargo hierarquicamente inferior ao da reclamante; e (ii) se o valor da indenização por danos morais é manifestamente insuficiente. III.",g_art_9_clt|g_art_223_clt|art_9_clt|i_art_461_clt|trt9|art_461_clt|trt19|i_art_818_clt|prgf_unico_art_406_ccb|prgf_1_art_840_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001127-65.2024.5.19.0005?abaSelecionada=acordaos,Recurso Ordinário,Equiparação / desvio e acúmulo de função,Equiparação / desvio e acúmulo de função|Dano moral / existencial,,,,
Primeira Turma,1ª Turma,0000118-85.2026.5.19.0009,RORSum,Recurso Ordinário - Rito Sumaríssimo,JOAO LEITE DE ARRUDA ALENCAR,TRT19,16/06/2026,16/06/2026,9256132,N,"Ementa dispensada na forma do art. 108, parágrafo único, do Regimento Interno deste Tribunal. II. Relatório Trata-se de recurso ordinário interposto em processo sob o rito sumaríssimo, restando por isso dispensado o relatório considerando o disposto no art. 895, §1º, IV, da CLT. III. Fundamentação 1. Juízo de Admissibilidade Presentes os pressupostos legais de admissibilidade, conheço do recurso ordinário interposto pelo autor, bem assim quanto à respectiva contraminuta. Preliminar de admissibilidade Conclusão da admissibilidade 2. Juízo de Mérito Recurso do Reclamante 2.1. Do Alegado Cerceamento de Defesa. Do Pedido de Reversão da Dispensa por Justa Causa. Das Verbas Rescisórias O recorrente sustenta que a sentença merece reforma por três razões articuladas: cerceamento de defesa ocorrido em audiência, quando o Juízo teria interrompido a inquirição do preposto antes que se esclarecesse o defeito no equipamento de ponto eletrônico; ausência de prova robusta das faltas graves de desídia e insubordinação que embasaram a dispensa; e, por consequência, nulidade da justa causa com o deferimento das verbas rescisórias correspondentes à dispensa imotivada. As alegações não têm condições de prosperar. O exame dos autos revela que a alegação de cerceamento de defesa não encontra respaldo. A ata de audiência (Id. 5d61af0) não registra qualquer protesto ou requerimento da parte autora voltado a preservar a discussão acerca do funcionamento do equipamento de ponto, nem pedido de consignação de insurgência diante da condução da instrução pelo Juízo. A ausência de impugnação oportuna impede que a questão seja suscitada pela primeira vez em sede recursal para infirmar a validade da instrução processual, por força do princípio da preclusão. Mas, ainda que assim não fosse, o argumento não teria aptidão para desconstituir a justa causa aplicada. A ausência de marcação de ponto na saída do dia 13 de janeiro de 2026 compõe apenas um dos elementos do episódio determinante da rescisão - e sequer o mais relevante. Mesmo que o equipamento apresentasse falha técnica, este fato não explicaria nem justificaria os demais comportamentos do reclamante naquela ocasião, que estão demonstrados por meios probatórios inteiramente independentes. Com efeito, a dispensa por justa causa fundamentou-se em dupla base fática: o histórico de desídia consubstanciado em faltas reiteradas e injustificadas ao longo do contrato, e o grave ato de insubordinação seguido de abandono antecipado do posto de trabalho ocorrido em 13 de janeiro de 2026. Quanto ao primeiro fundamento, a prova documental é contundente. A ficha de registro de empregado (Id. 7b3e4b6) e os comunicados de suspensão (Id. edd7576) demonstram que o reclamante foi submetido a cinco suspensões disciplinares no curto período de vigência do contrato, de maio de 2025 a janeiro de 2026, todas motivadas por faltas injustificadas. Merece destaque o fato de que a própria reclamada juntou os atestados médicos apresentados pelo autor (I",h_art_482_clt|i_art_818_clt|prgf_2_art_74_clt|art_927_clt|prgf_unico_art_108_ri_trt9|prgf_3_art_790_clt|art_791_clt|i_art_7_cf|art_482_clt|art_927_ccb|sumula_297_tst|art_186_ccb|prgf_4_art_791_clt|prgf_4_art_71_cf|prgf_4_art_71_clt|prgf_unico_art_456_clt|art_467_clt|art_186_clt|trt19|art_477_clt|caput_art_791_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000118-85.2026.5.19.0009?abaSelecionada=acordaos,RO Sumaríssimo,Justa causa / modalidade de rescisão,Justa causa / modalidade de rescisão|Intervalos (intra/interjornada)|Verbas rescisórias,,Verbas rescisórias::Multa do art. 467 (verbas incontroversas),Cerceamento de defesa / prova|Nulidade / negativa de prestação jurisdicional|Tutela de urgência / liminar|Revelia / confissão ficta,
Primeira Turma,1ª Turma,0001659-08.2025.5.19.0004,ROT,Recurso Ordinário Trabalhista,JOAO LEITE DE ARRUDA ALENCAR,TRT19,16/06/2026,16/06/2026,9216719,N,"Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO. GRUPO ECONÔMICO DE FATO. RESPONSABILIDADE SOLIDÁRIA. SÓCIOS OCULTOS. COMISSÕES EXTRAFOLHA. INTEGRAÇÃO SALARIAL. GERENTE GERAL. HORAS EXTRAS. ART. 62, II, DA CLT. DANOS MORAIS. AMBIENTE DE TRABALHO DEGRADANTE. PROVIMENTO PARCIAL. I. CASO EM EXAME 1. Recurso ordinário interposto pelo reclamante contra sentença que julgou improcedentes todos os pedidos formulados em face de CDC MACEIÓ SHOPPING LTDA e outras reclamadas. O recorrente busca a reforma da decisão quanto ao reconhecimento do grupo econômico e da responsabilidade solidária das reclamadas e de sócios ocultos, à integração de comissões recebidas extrafolha e seus reflexos, ao pagamento de horas extras e reflexos, e à indenização por danos morais no valor de R$ 40.000,00. II. QUESTÕES EM DISCUSSÃO 2. As questões em discussão consistem em saber: (i) se há grupo econômico de fato entre as empresas reclamadas e responsabilidade solidária dos sócios ocultos; (ii) se as comissões e gratificações habitualmente pagas extrafolha integram a remuneração do reclamante para todos os fins legais; (iii) se o reclamante, na condição de gerente geral com controle da própria jornada, está enquadrado na exceção do art. 62, II, da CLT, afastando o direito a horas extras; e (iv) se as condutas patronais de proibir sentar durante a jornada, ameaçar de rebaixamento ou demissão e impor participação em eventos fora do horário de trabalho configuram dano moral indenizável. III.",prgf_2_art_224_clt|i_ii_art_372_cpc|i_art_373_cpc|art_818_clt|art_944_ccb|prgf_1_art_457_clt|i_art_372_ccb|g_art_223_clt|i_ii_art_341_cpc|trt9|art_791_clt|sumula_338_tst|i_ii_art_371_cpc|c_art_818_cpc|sumula_287_tst|prgf_2_art_2_cf|i_art_373_ccb|prgf_2_art_2_clt|art_62_clt|art_927_ccb|sumula_297_tst|art_769_clt|art_186_ccb|art_371_cpc|prgf_4_art_791_clt|art_372_cpc|g_art_186_clt|art_341_cpc|i_ii_art_373_cpc|art_944_clt|i_art_341_ccb|i_art_371_ccb|trt19|c_art_818_clt|art_371_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001659-08.2025.5.19.0004?abaSelecionada=acordaos,Recurso Ordinário,Terceirização / responsabilidade subsidiária,Terceirização / responsabilidade subsidiária|Grupo econômico / sucessão de empregadores|Horas extras / jornada|Dano moral / existencial|Salário e diferenças salariais,,Horas extras / jornada::Cargo de confiança / art. 62 (exclusão),,
Primeira Turma,1ª Turma,0000029-82.2026.5.19.0261,RORSum,Recurso Ordinário - Rito Sumaríssimo,JOAO LEITE DE ARRUDA ALENCAR,TRT19,16/06/2026,16/06/2026,9197627,N,". Rito sumaríssimo. Ementa dispensada, nos termos do art. 852 c/c inciso IV do §1º do artigo 895 da CLT. II. Relatório Rito sumaríssimo. Dispensado o relatório, nos termos do art. 852 c/c inciso IV do §1º do artigo 895 da CLT. III. Fundamentação. 1. JUÍZO DE ADMISSIBILIDADE. Presentes os pressupostos legais de admissibilidade, conheço do Recurso Ordinário interposto pela reclamada, bem assim conheço das contrarrazões da autora. 2. JUÍZO DE MÉRITO. 2.1. Da preliminar de nulidade por julgamento extra petita (assédio processual). Sustenta a recorrente que a petição inicial veiculou pedido de indenização por assédio moral laboral, sem que a conduta processual da empresa tenha sido mencionada como causa de pedir autônoma, de modo que a condenação por assédio processual constituiria julgamento além do pedido, em violação aos arts. 141 e 492 do CPC. A preliminar não prospera. A autora descreveu na exordial condutas abusivas atribuídas à reclamada ao longo do litígio e postulou indenização por danos morais em termos amplos. O fato de a petição inicial ter denominado as condutas como ""assédio moral"" não vincula o Juízo quanto à qualificação jurídica dos fatos narrados. O que importa é a correspondência entre os fatos descritos e os fatos apreciados na sentença, não a identidade de nomenclatura jurídica. A circunstância de a sentença ter qualificado as condutas processuais como assédio processual - espécie do gênero dano extrapatrimonial - não configura julgamento extra petita, mas tão somente subsunção jurídica diversa dos mesmos fatos trazidos à cognição judicial. Tampouco há que se falar em supressão do contraditório. Os fatos que embasaram a condenação - registro de boletim de ocorrência às vésperas da audiência e abordagem à testemunha - foram objeto de ampla instrução probatória e debatidos pelas partes ao longo de todo o processo. O fundamento legal para a condenação em danos extrapatrimoniais decorrentes de condutas processuais abusivas encontra amparo nos arts. 186, 927 e 932 do Código Civil, nos arts. 223-A e seguintes da CLT e no art. 5º, V e X, da Constituição Federal. Rejeita-se a preliminar. 2.2. Da Remuneração Média. Pretende a recorrente que a remuneração seja reduzida ao salário mínimo previsto formalmente no contrato escrito ou, de forma subsidiária, que a média seja recalculada com base em seis meses e com a exclusão de parcelas episódicas. Alega que os pagamentos variáveis corresponderam a bonificações de campanha, sem habitualidade ou incorporação ao salário. A análise do conjunto probatório não ampara a pretensão. O vínculo empregatício foi, desde a contestação, reconhecido pela própria empresa. A controvérsia centrou-se exclusivamente na base remuneratória. Nesse contexto, é do empregador o ônus de demonstrar que os valores variáveis pagos ao longo da contratualidade ostentam natureza indenizatória ou de liberalidade, porquanto o princípio da primazia da realidade exige a reconstrução do fenômeno remuneratório a partir das evidências",art_422_ccb|iv_prgf_1_art_895_clt|prgf_6_art_477_clt|v_x_art_5_cf|art_413_ccb|art_8_clt|trt9|prgf_1_art_840_clt|art_421_ccb|art_927_ccb|art_767_clt|sumula_297_tst|art_186_ccb|prgf_8_art_477_clt|v_art_5_clt|art_932_ccb|art_467_clt|prgf_4_art_457_clt|c_art_793_clt|art_223_ccb|art_141_cpc|trt19|art_492_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000029-82.2026.5.19.0261?abaSelecionada=acordaos,RO Sumaríssimo,Vínculo de emprego,Vínculo de emprego|Dano moral / existencial|Verbas rescisórias,,Verbas rescisórias::Multa do art. 467 (verbas incontroversas),Nulidade / negativa de prestação jurisdicional|Tutela de urgência / liminar,
Segunda Turma,2ª Turma,0000094-97.2025.5.19.0007,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9197319,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. TERCEIRIZAÇÃO DE SERVIÇOS. ADMINISTRAÇÃO PÚBLICA. RESPONSABILIDADE SUBSIDIÁRIA. AUSÊNCIA DE PROVA DA OMISSÃO FISCALIZATÓRIA. ÔNUS DA PROVA DO RECLAMANTE. RECURSO PROVIDO. I. CASO EM EXAME Recurso Ordinário interposto por ente público contra sentença que reconheceu sua responsabilidade subsidiária quanto às verbas rescisórias não adimplidas pela empresa prestadora de serviços. O autor, contratado para exercer a função de ""Ajudante Prático"", postulou a condenação da recorrente sem, contudo, apontar na petição inicial falha na fiscalização do contrato administrativo. O ente público negou a prestação de serviços em seu benefício e a existência de omissão. II. QUESTÃO EM DISCUSSÃO A questão em discussão consiste em definir se é cabível a responsabilização subsidiária da Administração Pública pelo inadimplemento de obrigações trabalhistas da empresa contratada, ausente prova de conduta negligente do ente público e diante da inexistência de alegação inicial específica sobre a falha fiscalizatória. III.",trt19,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000094-97.2025.5.19.0007?abaSelecionada=acordaos,Recurso Ordinário,Terceirização / responsabilidade subsidiária,Terceirização / responsabilidade subsidiária|Verbas rescisórias,,Verbas rescisórias::Outros,Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000708-43.2025.5.19.0059,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9189503,N,"DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. JORNADA DE TRABALHO. HORAS EXTRAS. INTERVALO INTRAJORNADA. ADICIONAL DE PERICULOSIDADE. MOTOCICLETA. BASE DE CÁLCULO. REMUNERAÇÃO VARIÁVEL. HONORÁRIOS SUCUMBENCIAIS. CRITÉRIOS DE ATUALIZAÇÃO MONETÁRIA. RECURSO DA OBREIRA PARCIALMENTE PROVIDO. RECURSO DA EMPRESA NÃO PROVIDO. I. CASO EM EXAME Recurso Ordinário interposto pela reclamante e pela empresa em face de sentença que julgou parcialmente procedentes os pedidos de horas extras, intervalo intrajornada, adicional de periculosidade e improcedentes os pedidos de diferenças de remuneração variável. A recorrente obreira pleiteia a majoração da base de cálculo do adicional de periculosidade, a reforma quanto às diferenças de comissões, a alteração dos critérios de atualização monetária e honorários advocatícios. A recorrente empresa postula a exclusão das condenações referentes a horas extras, intervalo intrajornada, adicional de periculosidade e honorários. II. QUESTÃO EM DISCUSSÃO Há cinco questões em discussão: (i) definir se é devida a condenação em horas extras e intervalo intrajornada frente à prova testemunhal; (ii) estabelecer se o uso de motocicleta em vias públicas gera direito ao adicional de periculosidade de forma autoaplicável e definir sua base de cálculo; (iii) determinar se a política de remuneração variável atrelada ao fator adimplência configura transferência ilegal de risco; (iv) fixar a exigibilidade dos honorários advocatícios para beneficiários da justiça gratuita; e, (v) definir os índices de atualização monetária e juros de mora conforme a modulação do STF e a Lei nº 14.905/2024. III.",art_406_lei_605_49|prgf_4_art_58_cpc|caput_art_58_clt|art_195_clt|prgf_2_art_7_lei_605_49|sumula_431_tst|prgf_4_art_58_clt|prgf_4_art_193_cpc|trt19|art_373_lei_605_49|prgf_3_art_406_ccb|prgf_unico_art_389_ccb|prgf_4_art_193_clt|art_373_cpc|prgf_3_art_27_ri_trt9|prgf_unico_art_406_ccb|art_818_clt|art_406_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000708-43.2025.5.19.0059?abaSelecionada=acordaos,Recurso Ordinário,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno)|Intervalos (intra/interjornada)|Horas extras / jornada|Salário e diferenças salariais,Periculosidade,Adicionais (insalubridade / periculosidade / noturno)::Periculosidade|Horas extras / jornada::Outros,Gratuidade da justiça (pós-reforma)|Honorários sucumbenciais,
Segunda Turma,2ª Turma,0000073-40.2026.5.19.0055,RORSum,Recurso Ordinário - Rito Sumaríssimo,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9246484,N,"DIREITO DO TRABALHO. PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. DESERÇÃO. PESSOA JURÍDICA. JUSTIÇA GRATUITA. RESPONSABILIDADE SUBSIDIÁRIA. ADMINISTRAÇÃO PÚBLICA. CULPA IN VIGILANDO . ÔNUS DA PROVA. RECURSO PATRONAL NÃO CONHECIDO. RECURSO OBREIRO DESPROVIDO. I. CASO EM EXAME Recurso ordinário interposto pela reclamada contra sentença que julgou improcedentes os pedidos de verbas rescisórias e indenizatórias. A recorrente, pessoa jurídica, pugnou pela concessão da justiça gratuita sem efetuar o preparo recursal. Paralelamente, o reclamante interpôs recurso ordinário pleiteando a reforma da decisão de primeiro grau quanto ao reconhecimento da responsabilidade subsidiária da litisconsorte (ente da Administração Pública), sob o argumento de que houve negligência na fiscalização do contrato de prestação de serviços. II. QUESTÃO EM DISCUSSÃO Há duas questões em discussão: (I) definir se a pessoa jurídica faz jus à gratuidade de justiça mediante mera declaração de hipossuficiência; (II) estabelecer se a Administração Pública responde subsidiariamente pelos encargos trabalhistas diante da comprovação de fiscalização do contrato e ausência de prova de negligência (culpa in vigilando ) pelo reclamante. III.",art_789_clt|art_789_cf|art_5_cf|trt19|sumula_331_tst|sumula_463_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000073-40.2026.5.19.0055?abaSelecionada=acordaos,RO Sumaríssimo,Terceirização / responsabilidade subsidiária,Terceirização / responsabilidade subsidiária|Verbas rescisórias,,Verbas rescisórias::Outros,Gratuidade da justiça (pós-reforma)|Deserção / preparo / depósito recursal,
Segunda Turma,2ª Turma,0000715-41.2025.5.19.0057,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9084162,N,"DIREITO PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. EXCEÇÃO DE INCOMPETÊNCIA TERRITORIAL. LOCAL DA PRESTAÇÃO DE SERVIÇOS. RECURSO IMPROVIDO. I. CASO EM EXAME Trata-se de Recurso Ordinário interposto pelo reclamante contra decisão que acolheu exceção de incompetência territorial, determinando a remessa dos autos à Vara do Trabalho de Tangará da Serra/MT. O reclamante alega ter sido contratado em Joaquim Gomes/AL para trabalhar em Barra do Bugres/MT, requerendo a competência da Vara do Trabalho de Porto Calvo/AL. II. QUESTÃO EM DISCUSSÃO A questão em discussão consiste em determinar se a Vara do Trabalho de Porto Calvo/AL é competente para processar e julgar a reclamação trabalhista, considerando as alegações de contratação em Alagoas e prestação de serviços no Mato Grosso. III.",prgf_3_art_651_clt|art_651_clt|art_5_cf|caput_art_651_clt|art_941_cpc|trt19|prgf_3_art_941_cpc|ri_trt9|prgf_5_art_97_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000715-41.2025.5.19.0057?abaSelecionada=acordaos,Recurso Ordinário,,,,,Competência,
Segunda Turma,2ª Turma,0000954-42.2025.5.19.0058,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9086728,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. ADICIONAL DE PERICULOSIDADE. JUSTIÇA GRATUITA. RECURSO IMPROVIDO. I. CASO EM EXAME Trata-se de recurso ordinário interposto pela empresa reclamada contra sentença que julgou procedente o pedido de adicional de periculosidade e deferiu os benefícios da justiça gratuita ao reclamante. A empresa insurge-se contra a condenação ao pagamento do adicional de periculosidade, argumentando que a função de assistente operacional não expõe o trabalhador a risco elétrico, que as atividades não se enquadram nas disposições do Anexo 4 da NR-16, e que o trabalhador não estava exposto a risco acentuado de forma habitual e permanente, tendo recebido os EPIs necessários. Alega, ainda, que o pedido autoral não se enquadra nas hipóteses legais e regulamentares para a concessão da referida parcela. Por fim, a empresa impugna a concessão dos benefícios da justiça gratuita ao reclamante. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (I) se é devida a condenação ao pagamento do adicional de periculosidade; e, (II) se são devidos os benefícios da justiça gratuita ao reclamante. III.",art_193_clt|prgf_3_art_790_clt|prgf_3_art_794_cpc|prgf_4_art_794_cpc|prgf_1_art_193_clt|trt19|art_141_cpc|art_769_clt|art_373_cpc|prgf_3_art_99_cpc|i_sumula_191_tst|i_sumula_463_tst|art_492_cpc|art_794_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000954-42.2025.5.19.0058?abaSelecionada=acordaos,Recurso Ordinário,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno),Periculosidade,Adicionais (insalubridade / periculosidade / noturno)::Periculosidade,Gratuidade da justiça (pós-reforma),
Segunda Turma,2ª Turma,0001230-50.2025.5.19.0001,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9182280,N,"DIREITO DO TRABALHO. DIREITO PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. ADICIONAL DE INSALUBRIDADE. HONORÁRIOS ADVOCATÍCIOS. RECURSO IMPROVIDO. I. CASO EM EXAME Trata-se de recurso ordinário interposto pelos reclamantes contra a sentença que julgou improcedente o pedido de adicional de insalubridade, decorrente de suposta exposição ao agente químico Bisfenol no exercício da função de Caixa Bancário, e julgou improcedentes os demais pedidos correlatos. Os reclamantes também postulam a exclusão da sua obrigação de pagar honorários advocatícios, em razão da concessão dos benefícios da justiça gratuita. II. QUESTÃO EM DISCUSSÃO As questões em discussão são: (I) se faz jus o reclamante ao adicional de insalubridade em grau máximo, em decorrência de alegada exposição ao agente químico Bisfenol; e, (II) se é devida a condenação em honorários advocatícios em face da concessão dos benefícios da justiça gratuita. III.",art_370_cpc|prgf_3_art_790_clt|trt19|art_373_cpc|prgf_4_art_790_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001230-50.2025.5.19.0001?abaSelecionada=acordaos,Recurso Ordinário,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno),Insalubridade,Adicionais (insalubridade / periculosidade / noturno)::Insalubridade,Gratuidade da justiça (pós-reforma)|Honorários sucumbenciais,
